[INF] 2022-11-15 19:14:03	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:14:07	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:14:11	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:14:15	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:14:19	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:14:23	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:14:27	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:14:31	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:14:35	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:14:39	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:14:43	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:14:47	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:19:20	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:19:24	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:19:28	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:19:32	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:19:36	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:19:40	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:19:44	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:19:48	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:19:52	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:19:56	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:00	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:04	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:08	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:12	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:16	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:20	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:24	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:28	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:32	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:36	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:40	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:44	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:48	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:52	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:20:56	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:21:00	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:21:04	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:21:08	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:21:45	 trying on 192.168.1.123:3100
[OK ] 2022-11-15 19:21:45	 connected on 192.168.1.123:3100
[INF] 2022-11-15 19:21:47	 The master is 192.168.1.123:3100
[INF] 2022-11-15 19:21:48	 trying on 192.168.1.123:3100
[INF] 2022-11-15 19:21:49	 trying on 192.168.1.123:3101
[OK ] 2022-11-15 19:21:49	 connected on 192.168.1.123:3101
[INF] 2022-11-15 19:21:51	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:21:52	 TRYING TO CONNECT TO http://192.168.1.123:3100
[OK ] 2022-11-15 19:21:52	 192.168.1.123:3101 has connected
[INF] 2022-11-15 19:21:52	 The master is 192.168.1.123:3100
[INF] 2022-11-15 19:21:55	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:21:55	 SENDING MAP TO FIRST JOINER
[INF] 2022-11-15 19:21:55	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:21:55	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:21:55	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[OK ] 2022-11-15 19:21:55	 UPDATED DATA ON THIS NODE!
[INF] 2022-11-15 19:21:59	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:21:59	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:21:59	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:21:59	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:22:03	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:22:03	 PINGING 192.168.1.123:3101
[WRN] 2022-11-15 19:22:06	 Cannot connect to 192.168.1.123:3101
[INF] 2022-11-15 19:22:10	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:22:14	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:22:18	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:22:22	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:22:26	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:22:30	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:22:34	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:22:38	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:22:42	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:22:46	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:22:50	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:22:54	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:22:58	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:23:02	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:23:06	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:23:10	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:23:14	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:23:18	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:23:22	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:23:26	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:23:30	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:23:34	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:23:38	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:23:42	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:23:49	 trying on 192.168.1.123:3100
[OK ] 2022-11-15 19:23:49	 connected on 192.168.1.123:3100
[INF] 2022-11-15 19:23:51	 The master is 192.168.1.123:3100
[INF] 2022-11-15 19:23:53	 trying on 192.168.1.123:3100
[INF] 2022-11-15 19:23:54	 trying on 192.168.1.123:3101
[OK ] 2022-11-15 19:23:54	 connected on 192.168.1.123:3101
[INF] 2022-11-15 19:23:55	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:23:57	 TRYING TO CONNECT TO http://192.168.1.123:3100
[OK ] 2022-11-15 19:23:57	 192.168.1.123:3101 has connected
[INF] 2022-11-15 19:23:57	 The master is 192.168.1.123:3100
[INF] 2022-11-15 19:23:59	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:23:59	 SENDING MAP TO FIRST JOINER
[INF] 2022-11-15 19:23:59	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:23:59	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:23:59	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[OK ] 2022-11-15 19:23:59	 UPDATED DATA ON THIS NODE!
[INF] 2022-11-15 19:24:03	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:24:03	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:24:03	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:24:03	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:24:07	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:24:07	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:24:07	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:24:07	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:24:11	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:24:11	 PINGING 192.168.1.123:3101
[WRN] 2022-11-15 19:24:15	 Cannot connect to 192.168.1.123:3101
[INF] 2022-11-15 19:24:19	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:24:23	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:24:27	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:24:31	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:24:35	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:24:39	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:24:43	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:24:47	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:24:52	 trying on 192.168.1.123:3100
[OK ] 2022-11-15 19:24:52	 connected on 192.168.1.123:3100
[INF] 2022-11-15 19:24:54	 The master is 192.168.1.123:3100
[INF] 2022-11-15 19:24:55	 trying on 192.168.1.123:3100
[INF] 2022-11-15 19:24:56	 trying on 192.168.1.123:3101
[OK ] 2022-11-15 19:24:56	 connected on 192.168.1.123:3101
[INF] 2022-11-15 19:24:58	 TRYING TO CONNECT TO http://192.168.1.123:3100
[OK ] 2022-11-15 19:24:58	 192.168.1.123:3101 has connected
[INF] 2022-11-15 19:24:58	 The master is 192.168.1.123:3100
[INF] 2022-11-15 19:24:58	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:24:58	 SENDING MAP TO FIRST JOINER
[INF] 2022-11-15 19:24:58	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:24:58	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:24:58	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[OK ] 2022-11-15 19:24:58	 UPDATED DATA ON THIS NODE!
[INF] 2022-11-15 19:25:02	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:25:02	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:25:02	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:25:02	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:25:06	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:25:06	 PINGING 192.168.1.123:3101
[WRN] 2022-11-15 19:25:10	 Cannot connect to 192.168.1.123:3101
[INF] 2022-11-15 19:25:14	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:25:18	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:25:22	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:25:26	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:25:30	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:25:34	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:25:38	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:25:42	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:25:46	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:25:50	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:25:54	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:25:58	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:02	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:06	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:10	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:14	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:18	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:22	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:26	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:30	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:34	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:38	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:42	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:46	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:50	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:54	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:26:58	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:27:02	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:27:06	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:30:09	 trying on 192.168.1.123:3100
[OK ] 2022-11-15 19:30:09	 connected on 192.168.1.123:3100
[INF] 2022-11-15 19:30:11	 The master is 192.168.1.123:3100
[INF] 2022-11-15 19:30:15	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:30:19	 trying on 192.168.1.123:3100
[INF] 2022-11-15 19:30:19	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:30:19	 trying on 192.168.1.123:3101
[OK ] 2022-11-15 19:30:19	 connected on 192.168.1.123:3101
[INF] 2022-11-15 19:30:21	 TRYING TO CONNECT TO http://192.168.1.123:3100
[OK ] 2022-11-15 19:30:21	 192.168.1.123:3101 has connected
[INF] 2022-11-15 19:30:21	 The master is 192.168.1.123:3100
[INF] 2022-11-15 19:30:23	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:30:23	 SENDING MAP TO FIRST JOINER
[INF] 2022-11-15 19:30:23	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:30:23	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:30:23	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[OK ] 2022-11-15 19:30:23	 UPDATED DATA ON THIS NODE!
[INF] 2022-11-15 19:30:27	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:30:27	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:30:27	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:30:27	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:30:31	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:30:31	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:30:31	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:30:31	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:30:35	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:30:35	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:30:35	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:30:35	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:30:39	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:30:39	 PINGING 192.168.1.123:3101
[WRN] 2022-11-15 19:30:43	 Cannot connect to 192.168.1.123:3101
[INF] 2022-11-15 19:30:47	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:30:51	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:30:55	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:30:59	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:31:03	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:31:07	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:31:11	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:31:15	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:31:19	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:31:23	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:31:27	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:31:31	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:31:37	 trying on 192.168.1.123:3100
[OK ] 2022-11-15 19:31:37	 connected on 192.168.1.123:3100
[INF] 2022-11-15 19:31:39	 The master is 192.168.1.123:3100
[INF] 2022-11-15 19:31:41	 trying on 192.168.1.123:3100
[INF] 2022-11-15 19:31:42	 trying on 192.168.1.123:3101
[OK ] 2022-11-15 19:31:42	 connected on 192.168.1.123:3101
[INF] 2022-11-15 19:31:43	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:31:44	 TRYING TO CONNECT TO http://192.168.1.123:3100
[OK ] 2022-11-15 19:31:44	 192.168.1.123:3101 has connected
[INF] 2022-11-15 19:31:44	 The master is 192.168.1.123:3100
[INF] 2022-11-15 19:31:47	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:31:47	 SENDING MAP TO FIRST JOINER
[INF] 2022-11-15 19:31:47	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:31:47	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:31:47	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[OK ] 2022-11-15 19:31:47	 UPDATED DATA ON THIS NODE!
[INF] 2022-11-15 19:31:51	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:31:51	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:31:51	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:31:51	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:31:55	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:31:55	 PINGING 192.168.1.123:3101
[WRN] 2022-11-15 19:31:58	 Cannot connect to 192.168.1.123:3101
[INF] 2022-11-15 19:32:02	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:false
[INF] 2022-11-15 19:35:58	 trying on 192.168.1.123:3100
[OK ] 2022-11-15 19:35:58	 connected on 192.168.1.123:3100
[INF] 2022-11-15 19:36:00	 The master is 192.168.1.123:3100
[INF] 2022-11-15 19:36:04	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:36:08	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:36:12	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true
[INF] 2022-11-15 19:36:12	 trying on 192.168.1.123:3100
[INF] 2022-11-15 19:36:13	 trying on 192.168.1.123:3101
[OK ] 2022-11-15 19:36:13	 connected on 192.168.1.123:3101
[INF] 2022-11-15 19:36:15	 TRYING TO CONNECT TO http://192.168.1.123:3100
[OK ] 2022-11-15 19:36:15	 192.168.1.123:3101 has connected
[INF] 2022-11-15 19:36:15	 The master is 192.168.1.123:3100
[INF] 2022-11-15 19:36:16	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:36:16	 SENDING MAP TO FIRST JOINER
[INF] 2022-11-15 19:36:16	 PINGING 192.168.1.123:3101
[INF] 2022-11-15 19:36:16	 PING RECEIVED FROM 192.168.1.123:3101
[INF] 2022-11-15 19:36:16	 FOLLOWER at 192.168.1.123:3101 nodemap: 192.168.1.123:3101:true
[OK ] 2022-11-15 19:36:16	 UPDATED DATA ON THIS NODE!
[INF] 2022-11-15 19:36:20	 MASTER at 192.168.1.123:3100 nodemap: 192.168.1.123:3100:true 192.168.1.123:3101:true
[INF] 2022-11-15 19:36:20	 PINGING 192.168.1.123:3101
